PWM,Reading
151,312
151,246
151,41
151,207
151,228
151,128
151,475
151,60
151,207
151,464
151,218
151,449
151,348
151,18
151,294
151,36
151,57
151,152
151,269
151,47
151,110
151,424
151,232
151,407
151,61
151,493
151,242
151,499
151,352
151,5
151,6
151,55
151,488
151,183
151,370
151,171
151,95
151,149
151,286
151,75
151,410
151,433
151,489
151,259
151,114
151,486
151,443
151,274
151,494
151,115
151,388
151,106
151,286
151,62
151,41
151,34
151,409
151,495
151,463
151,58
151,283
151,179
151,465
151,260
151,63
151,169
151,310
151,420
151,251
151,315
151,208
151,138
151,488
151,383
151,61
151,466
151,334
151,239
151,189
151,284
151,182
151,171
151,147
151,338
151,272
151,375
151,469
151,316
151,88
151,257
151,248
151,144
151,157
151,40
151,37
151,161
151,64
151,202
151,369
151,207
151,494
151,170
151,241
151,139
151,260
151,332
151,294
151,7
151,184
151,268
151,154
151,223
151,202
151,383
151,225
151,131
151,324
151,263
151,359
151,3
151,280
151,266
151,343
151,278
151,477
151,403
151,383
151,303
151,256
151,160
151,337
151,452
151,53
151,421
151,351
151,301
151,450
151,292
151,111
151,6
151,21
151,155
151,493
151,89
151,417
151,489
151,413
151,134
151,169
151,445
151,325
151,231
151,45
151,228
151,264
151,204
151,283
151,242
151,273
151,311
151,82
151,439
151,237
151,335
151,435
151,294
151,440
151,409
151,169
151,156
151,440
151,423
151,42
151,390
151,241
151,286
151,310
151,410
151,487
151,374
151,3
151,32
151,363
151,380
151,28
151,38
151,444
151,309
151,185
151,304
151,166
151,118
151,243
151,418
151,409
151,63
151,245
151,249
151,303
151,25
151,146
151,192
151,119
151,354
151,468
151,364
151,470
151,204
151,224
151,436
151,289
151,83
151,312
151,258
151,133
151,143
151,168
151,254
151,244
151,67
151,75
151,430
151,451
151,458
151,217
151,212
151,224
151,22
151,24
151,213
151,246
151,207
151,304
151,413
151,38
151,365
151,180
151,319
151,235
151,101
151,285
151,85
151,84
151,107
151,489
151,333
151,168
151,52
151,71
151,141
151,324
151,376
151,274
151,263
151,252
151,259
151,191
151,120
151,298
151,71
151,439
151,74
151,103
151,215
151,277
151,316
151,281
151,392
151,433
151,480
151,352
151,365
151,475
151,232
151,464
151,286
151,222
151,432
151,217
151,392
151,7
151,193
151,58
151,34
151,304
151,241
151,5
152,328
152,123
152,246
152,487
152,349
152,16
152,19
152,489
152,314
152,314
152,379
152,157
152,244
152,16
152,448
152,472
152,402
152,90
152,158
152,295
152,305
152,428
152,133
152,373
152,177
152,362
152,336
152,274
152,179
152,288
152,183
152,322
152,214
152,232
152,347
152,111
152,44
152,18
152,159
152,446
152,404
152,213
152,58
152,219
152,469
152,85
152,427
152,119
152,441
152,325
152,314
152,73
152,40
152,210
152,5
152,224
152,120
152,143
152,77
152,445
152,241
152,475
152,32
152,315
152,371
152,113
152,96
152,45
152,322
152,68
152,54
152,378
152,382
152,372
152,183
152,323
152,203
152,235
152,237
152,372
152,82
152,358
152,189
152,249
152,79
152,36
152,217
152,312
152,55
152,93
152,429
152,152
152,371
152,246
152,129
152,110
152,131
152,365
152,213
152,134
152,107
152,452
152,62
152,302
152,443
152,281
152,403
152,225
152,372
152,452
152,83
152,218
152,279
152,376
152,319
152,221
152,290
152,365
152,150
152,67
152,347
152,93
152,455
152,280
152,344
152,205
152,337
152,194
152,14
152,469
152,113
152,137
152,450
152,376
152,175
152,371
152,355
152,459
152,2
152,306
152,403
152,350
152,74
152,209
152,416
152,18
152,444
152,229
152,138
152,296
152,468
152,380
152,239
152,140
152,17
152,244
152,112
152,458
152,374
152,32
152,455
152,277
152,106
152,394
152,473
152,473
152,131
152,400
152,354
152,11
152,184
152,15
152,398
152,346
152,376
152,18
152,298
152,224
152,435
152,339
152,318
152,138
152,396
152,189
152,480
152,310
152,10
152,252
152,431
152,98
152,330
152,196
152,245
152,442
152,38
152,31
152,173
152,464
152,115
152,359
152,377
152,433
152,265
152,313
152,308
152,70
152,409
152,385
152,314
152,22
152,383
152,445
152,203
152,210
152,85
152,251
152,380
152,387
152,388
152,292
152,474
152,368
152,52
152,35
152,91
152,119
152,24
152,78
152,367
152,141
152,364
152,289
152,116
152,267
152,195
152,491
152,472
152,244
152,34
152,137
152,499
152,390
152,325
152,316
152,466
152,350
152,297
152,330
152,407
152,223
152,283
152,326
152,291
152,487
152,449
152,67
152,471
152,387
152,156
152,134
152,359
152,367
152,202
152,180
152,187
152,61
152,227
152,18
152,428
152,316
152,368
152,119
152,119
152,407
152,384
152,377
152,176
152,375
152,499
152,316
152,332
152,328
152,146
152,3
152,459
152,487
152,49
152,375
152,89
152,23
152,292
152,2
152,316
152,186
152,435
152,313
152,21
152,384
152,65
152,260
152,321
152,95
152,215
152,272
152,250
152,33
152,302
152,223
152,439
152,257
152,258
152,176
152,319
152,253
152,102
152,151
152,212
152,461
152,8
152,178
152,156
152,172
152,374
152,436
152,250
152,79
152,215
152,1
152,52
152,479
152,302
152,385
152,105
152,143
152,383
152,285
152,121
152,83
152,11
152,204
152,174
152,24
152,388
152,226
152,267
152,125
152,250
152,371
152,5
152,303
152,142
152,364
152,394
152,114
152,111
152,1
152,288
152,102
152,266
152,353
152,216
152,385
152,12
152,118
152,300
152,360
152,116
152,351
152,461
152,127
152,230
152,2
152,265
152,124
152,464
152,432
152,243
152,1
152,79
152,298
152,316
152,216
152,232
152,277
152,268
152,130
152,150
152,222
152,4
152,385
152,17
152,112
152,12
152,417
152,357
152,186
152,89
152,413
152,155
152,324
152,358
152,13
152,378
152,441
152,131
152,211
152,255
152,472
152,319
152,219
152,445
152,442
152,345
152,29
152,154
152,246
152,491
152,46
152,68
152,268
152,263
152,87
152,148
152,88
152,481
152,282
152,190
152,198
152,34
152,233
152,23
152,350
152,488
152,235
152,130
152,443
152,271
152,298
152,451
152,229
152,19
152,159
152,59
152,101
152,320
152,186
152,482
152,278
152,199
152,54
152,412
152,287
152,331
152,92
152,150
152,181
152,281
152,171
152,1
152,313
152,41
152,390
152,321
152,2
152,126
152,188
152,373
152,431
152,180
152,447
152,73
152,127
152,388
152,473
152,369
152,415
152,44
152,475
152,215
152,195
152,333
152,131
152,436
152,79
152,184
152,383
152,257
152,136
152,247
152,240
152,422
152,489
152,417
152,234
152,241
152,83
152,379
152,118
152,77
152,84
152,65
152,16
152,289
152,207
152,260
152,381
152,70
152,110
152,0
152,242
152,62
152,253
152,289
152,293
152,6
152,312
152,412
152,378
152,140
152,180
152,31
152,28
152,240
152,203
152,492
152,201
152,40
152,294
152,102
152,337
152,83
152,341
152,436
152,5
152,236
152,382
152,87
152,108
152,489
152,353
152,34
152,69
152,435
152,96
152,40
152,415
152,193
152,144
152,151
152,317
152,418
152,415
152,391
152,148
152,16
152,322
152,117
152,104
152,475
152,347
152,234
152,70
152,315
152,158
152,121
152,57
152,244
152,376
152,175
152,411
152,244
152,165
152,77
152,306
152,266
152,327
152,215
152,142
152,88
152,134
152,317
152,187
152,91
152,455
152,19
152,206
152,109
152,474
152,235
152,178
152,346
152,407
152,389
152,14
152,104
152,493
152,219
152,185
152,247
152,410
152,17
152,451
152,10
152,492
152,23
152,82
152,68
152,45
152,102
152,381
152,462
152,91
152,312
152,164
152,369
152,432
152,47
152,379
152,34
152,202
152,229
152,272
152,79
152,275
152,241
152,277
152,27
152,72
152,365
152,33
152,60
152,288
152,161
152,171
152,340
152,464
152,412
152,100
152,129
152,407
152,222
152,326
152,361
152,106
152,334
152,426
152,203
152,2
152,214
152,126
152,101
152,277
152,380
152,364
152,476
152,115
152,238
152,87
152,398
152,232
152,90
152,337
152,398
152,255
152,125
152,212
152,180
152,60
152,355
152,481
152,212
152,220
152,275
152,275
152,29
152,146
152,162
152,165
152,94
152,486
152,53
152,417
152,141
152,97
152,492
152,324
152,410
152,6
152,301
152,41
152,43
152,328
152,471
152,480
152,405
152,451
152,201
152,115
152,45
152,375
152,107
152,414
152,108
152,99
152,282
152,260
152,265
152,97
152,46
152,200
152,199
152,355
152,194
152,245
152,88
152,441
152,275
152,330
152,231
152,416
152,19
152,66
152,383
152,459
152,436
152,230
152,98
152,196
152,417
152,121
152,215
152,423
152,331
152,263
152,432
152,325
152,392
152,270
152,421
152,325
152,208
152,192
152,188
152,69
152,346
152,427
152,141
152,380
152,415
152,411
152,244
152,224
152,198
152,323
152,261
152,330
152,441
152,478
152,432
152,419
152,492
152,173
152,390
152,42
152,21
152,147
152,291
152,5
152,122
152,159
152,135
152,192
152,295
152,254
152,198
152,334
152,488
152,445
152,382
152,236
152,470
152,30
152,212
152,455
152,110
152,484
152,379
152,478
152,56
152,332
152,22
152,498
152,497
152,453
152,123
152,277
152,190
152,174
152,147
152,465
153,32
153,336
153,383
153,7
153,412
153,189
153,305
153,27
153,283
153,68
153,88
153,123
153,255
153,189
153,444
153,420
153,255
153,64
153,87
153,278
153,232
153,126
153,367
153,14
153,3
153,124
153,408
153,308
153,221
153,299
153,259
153,465
153,56
153,70
153,331
153,173
153,85
153,430
153,79
153,90
153,328
153,190
153,88
153,89
153,358
153,454
153,280
153,119
153,103
153,450
153,387
153,89
153,7
153,495
153,431
153,235
153,75
153,484
153,387
153,317
153,154
153,82
153,370
153,119
153,354
153,5
153,87
153,304
153,444
153,462
153,357
153,476
153,466
153,478
153,409
153,37
153,218
153,128
153,370
153,497
153,11
153,238
153,495
153,382
153,296
153,140
153,388
153,264
153,327
153,7
153,113
153,370
153,414
153,278
153,432
153,278
153,464
153,424
153,213
153,220
153,94
153,213
153,223
153,291
153,377
153,294
153,450
153,258
153,189
153,187
153,141
153,490
153,152
153,51
153,438
153,473
153,130
153,332
153,195
153,244
153,72
153,388
153,354
153,490
153,445
153,105
153,487
153,452
153,304
153,125
153,357
153,33
153,248
153,221
153,236
153,213
153,23
153,452
153,354
153,456
153,62
153,482
153,107
153,332
153,196
153,128
153,14
153,11
153,135
153,6
153,291
153,370
153,456
153,104
153,31
153,355
153,409
153,248
153,464
153,5
153,15
153,243
153,223
153,6
153,100
153,195
153,196
153,471
153,225
153,438
153,210
153,383
153,327
153,298
153,26
153,338
153,20
153,438
153,61
153,55
153,40
153,115
153,17
153,353
153,132
153,204
153,441
153,8
153,402
153,205
153,113
153,165
153,460
153,399
153,41
153,292
153,406
153,138
153,77
153,12
153,163
153,291
153,104
153,221
153,420
153,155
153,207
153,367
153,23
153,209
153,416
153,347
153,176
153,186
153,73
153,484
153,389
153,197
153,187
153,35
153,14
153,344
153,388
153,219
153,306
153,327
153,88
153,330
153,123
153,145
153,372
153,378
153,60
153,484
153,93
153,480
153,210
153,451
153,24
153,365
153,161
153,13
153,456
153,118
153,350
153,97
153,242
153,371
153,336
153,234
153,375
153,357
153,215
153,390
153,43
153,298
153,36
153,445
153,266
153,423
153,400
153,302
153,149
153,209
153,215
153,216
153,134
153,373
153,5
153,54
153,16
153,283
153,457
153,427
153,90
153,74
153,471
153,47
153,353
153,496
153,3
153,467
153,382
153,461
153,119
153,494
153,340
153,29
153,276
153,75
153,323
153,443
153,122
153,82
153,127
153,126
153,5
153,407
153,454
153,107
153,308
153,392
153,473
153,399
153,493
153,256
153,218
153,334
153,382
153,24
153,306
153,93
153,46
153,232
153,46
153,154
153,282
153,356
153,177
153,182
153,390
153,485
153,278
153,124
153,449
153,265
153,379
153,154
153,246
153,57
153,198
153,15
153,493
153,170
153,415
153,21
153,452
153,192
153,178
153,397
153,195
153,401
153,250
153,429
153,71
153,219
153,316
153,16
153,342
153,143
153,374
153,102
153,219
153,50
153,178
153,55
153,230
153,319
153,246
153,255
153,74
153,109
153,170
153,415
153,170
153,337
153,358
153,303
153,54
153,62
153,387
153,236
153,341
153,158
153,172
153,268
153,220
153,493
153,379
153,49
153,261
153,389
153,71
153,173
153,379
153,386
153,84
153,2
153,483
153,413
153,289
153,489
153,80
153,449
153,153
153,416
153,353
153,38
153,196
153,16
153,27
153,41
153,476
153,314
153,475
153,367
153,25
153,243
153,152
153,318
153,55
153,102
153,123
153,297
153,468
153,184
153,109
153,340
153,233
153,184
153,137
153,373
153,86
153,209
153,428
153,295
153,167
153,268
153,251
153,20
153,417
153,462
153,463
153,404
153,63
153,347
153,274
153,288
153,205
153,296
153,458
153,440
153,166
153,446
153,400
153,307
153,486
153,483
153,272
153,371
153,159
153,377
153,268
153,99
153,419
153,165
153,340
153,140
153,41
153,146
153,20
153,82
153,213
153,162
153,486
153,248
153,339
153,367
153,140
153,11
153,19
153,337
153,140
153,420
153,378
153,374
153,52
153,453
153,374
153,355
153,169
153,378
153,236
153,468
153,112
153,78
153,26
153,327
153,417
153,440
153,121
153,197
153,152
153,256
153,130
153,424
153,213
153,477
153,198
153,197
153,253
153,189
153,330
153,280
153,415
153,68
153,397
153,439
153,436
153,65
153,160
153,109
153,270
153,410
153,141
153,99
153,463
153,458
153,217
153,6
153,93
153,141
153,275
153,224
153,258
153,282
153,217
153,425
153,486
153,436
153,191
153,284
153,54
153,437
153,163
153,397
153,49
153,221
153,282
153,356
153,453
153,255
153,215
153,317
153,172
153,406
153,5
153,498
153,359
153,128
153,287
153,442
153,98
153,50
153,465
153,276
153,352
153,447
153,228
153,492
153,194
153,226
153,286
153,468
153,130
153,70
153,94
153,74
153,4
153,282
153,75
153,313
153,17
153,144
153,391
153,62
153,194
153,264
153,399
153,20
153,335
153,404
153,268
153,86
153,287
153,296
153,150
153,324
153,63
153,195
153,220
153,244
153,286
153,183
153,207
153,56
153,242
153,474
153,400
153,97
153,395
153,293
153,81
153,308
153,295
153,494
153,387
153,480
153,178
153,137
153,11
153,38
153,365
153,194
153,498
153,401
153,315
153,327
153,328
153,448
153,118
153,285
153,149
153,368
153,52
153,443
153,3
153,10
153,97
153,149
153,206
153,398
153,49
153,324
153,216
153,87
153,290
153,47
153,312
153,344
153,29
153,166
153,120
153,248
153,114
153,256
153,357
153,497
153,442
153,163
153,126
153,335
153,462
153,95
153,487
153,1
153,436
153,385
153,94
153,107
153,393
153,148
153,67
153,376
153,132
153,152
153,178
153,408
153,248
153,393
153,76
153,257
153,378
153,459
153,130
153,260
153,217
153,141
153,87
153,365
153,175
153,269
153,392
153,425
153,137
153,97
153,229
153,207
153,173
153,376
153,103
153,433
153,472
153,41
153,479
153,186
153,193
153,385
153,200
153,490
153,310
153,201
153,389
153,102
153,486
153,76
153,470
153,262
153,229
153,365
153,473
153,303
153,460
153,235
153,128
153,330
153,301
153,115
153,345
153,316
153,223
153,139
153,37
153,211
153,186
153,424
153,161
153,476
153,368
153,291
153,202
153,478
153,475
153,117
153,172
153,1
153,168
153,101
153,125
153,152
153,71
153,258
153,375
153,73
153,366
153,363
153,339
153,187
153,280
153,414
153,491
153,269
153,419
153,76
153,169
153,244
153,387
153,220
153,148
153,359
153,252
153,456
153,287
153,166
153,45
153,479
153,328
153,291
153,396
153,312
153,266
153,199
153,40
153,350
153,186
153,318
153,338
153,484
153,96
153,247
153,412
153,232
153,143
153,95
153,423
153,48
153,317
153,245
153,388
153,222
153,427
153,360
153,181
153,245
153,276
153,100
153,266
154,259
154,467
154,190
154,55
154,183
154,487
154,411
154,393
154,329
154,492
154,127
154,275
154,118
154,108
154,221
154,42
154,255
154,296
154,480
154,414
154,470
154,491
154,164
154,378
154,166
154,162
154,168
154,303
154,164
154,11
154,79
154,90
154,299
154,476
154,248
154,150
154,172
154,468
154,135
154,314
154,121
154,107
154,131
154,49
154,57
154,188
154,498
154,88
154,470
154,189
154,27
154,393
154,378
154,398
154,455
154,30
154,319
154,454
154,25
154,448
154,483
154,120
154,291
154,177
154,493
154,423
154,212
154,188
154,481
154,261
154,78
154,271
154,308
154,270
154,497
154,23
154,23
154,411
154,216
154,361
154,417
154,431
154,59
154,39
154,20
154,386
154,19
154,162
154,218
154,267
154,1
154,163
154,49
154,364
154,148
154,223
154,397
154,320
154,36
154,34
154,226
154,490
154,461
154,233
154,407
154,84
154,34
154,424
154,392
154,191
154,339
154,228
154,234
154,325
154,143
154,384
154,232
154,459
154,379
154,202
154,75
154,303
154,312
154,22
154,20
154,167
154,46
154,422
154,484
154,424
154,197
154,47
154,292
154,357
154,46
154,284
154,28
154,469
154,266
154,433
154,336
154,53
154,74
154,195
154,252
154,118
154,327
154,160
154,177
154,76
154,48
154,190
154,277
154,153
154,280
154,273
154,364
154,7
154,435
154,242
154,490
154,5
154,355
154,481
154,363
154,189
154,257
154,73
154,414
154,95
154,195
154,451
154,284
154,469
154,207
154,37
154,93
154,381
154,260
154,214
154,309
154,310
154,259
154,263
154,137
154,493
154,228
154,257
154,408
154,151
154,408
154,205
154,234
154,131
154,267
154,421
154,74
154,181
154,301
154,12
154,255
154,86
154,394
154,474
154,139
154,240
154,324
154,48
154,17
154,428
154,353
154,483
154,358
154,417
154,177
154,288
154,499
154,293
154,361
154,361
154,278
154,18
154,448
154,493
154,154
154,210
154,44
154,185
154,322
154,345
154,192
154,497
154,134
154,284
154,25
154,17
154,279
154,431
154,133
154,39
154,304
154,416
154,296
154,256
154,204
154,299
154,60
154,83
154,426
154,275
154,124
154,39
154,141
154,305
154,30
154,159
154,194
154,463
154,51
154,425
154,222
154,113
154,164
154,274
154,237
154,70
154,350
154,483
154,79
154,372
154,27
154,59
154,446
154,233
154,436
154,350
154,478
154,255
154,256
154,142
154,78
154,471
154,387
154,23
154,84
154,393
154,230
154,136
154,143
154,258
154,246
154,35
154,26
154,356
154,372
154,395
154,50
154,120
154,120
154,468
154,291
154,57
154,364
154,347
154,44
154,257
154,227
154,253
154,187
154,97
154,327
154,69
154,349
154,287
154,431
154,398
154,486
154,273
154,274
154,255
154,258
154,276
154,95
154,337
154,275
154,269
154,429
154,495
154,472
154,134
154,114
154,133
154,363
154,58
154,221
154,447
154,59
154,454
154,430
154,340
154,128
154,211
154,383
154,120
154,303
154,405
154,248
154,481
154,127
154,101
154,231
154,118
154,8
154,101
154,315
154,158
154,89
154,428
154,221
154,47
154,385
154,176
154,157
154,482
154,330
154,254
154,261
154,246
154,360
154,23
154,488
154,478
154,401
154,146
154,94
154,190
154,156
154,52
154,106
154,309
154,239
154,148
154,56
154,172
154,110
154,301
154,158
154,474
154,343
154,446
154,409
154,446
154,437
154,487
154,238
154,429
154,278
154,353
154,492
154,245
154,473
154,270
154,110
154,465
154,74
154,275
154,145
154,369
154,80
154,41
154,17
154,336
154,28
154,109
154,209
154,425
154,225
154,339
154,336
154,23
154,263
154,290
154,165
154,398
154,355
154,302
154,438
154,171
154,467
154,161
154,361
154,99
154,33
154,473
154,220
154,99
154,122
154,400
154,290
154,17
154,126
154,148
154,149
154,29
154,493
154,456
154,50
154,254
154,113
154,188
154,83
154,338
154,155
154,392
154,426
154,190
154,403
154,457
154,169
154,204
154,241
154,9
154,125
154,162
154,3
154,459
154,96
154,305
154,375
154,393
154,467
154,240
154,33
154,150
154,79
154,358
154,110
154,306
154,84
154,144
154,421
154,316
154,423
154,418
154,305
154,8
154,171
154,152
154,279
154,111
154,63
154,146
154,380
154,103
154,329
154,278
154,143
154,150
154,334
154,30
154,122
154,112
154,215
154,354
154,456
154,105
154,421
154,491
154,3
154,343
154,163
154,429
154,244
154,317
154,137
154,62
154,235
154,101
154,470
154,316
154,32
154,194
154,77
154,491
154,324
154,204
154,403
154,197
154,249
154,459
154,70
154,239
154,32
154,362
154,432
154,150
154,222
154,53
154,488
154,90
154,458
154,467
154,23
154,164
154,380
154,311
154,7
154,437
154,468
154,389
154,289
154,275
154,265
154,345
154,381
154,73
154,24
154,71
154,463
154,343
154,232
154,32
154,105
154,333
154,169
154,149
154,42
154,398
154,276
154,470
154,84
154,450
154,72
154,295
154,323
154,20
154,18
154,331
154,39
154,411
154,482
154,160
154,303
154,257
154,82
154,372
154,290
154,422
154,8
154,390
154,192
154,485
154,402
154,125
154,347
154,498
154,282
154,81
154,274
154,291
154,109
154,55
154,249
154,353
154,180
154,238
154,155
154,75
154,388
154,360
154,213
154,119
154,256
154,292
154,490
154,133
154,384
154,216
154,499
154,365
154,209
154,362
154,415
154,422
154,284
154,82
154,450
154,480
154,34
154,225
154,281
154,105
154,409
154,55
154,390
154,151
154,108
154,125
154,106
154,499
154,216
154,313
154,194
154,149
154,105
154,466
154,81
154,367
154,14
154,233
154,148
154,146
154,423
154,402
154,448
154,328
154,42
154,355
154,363
154,293
154,206
154,327
154,29
154,158
154,320
154,32
154,48
154,188
154,496
154,74
154,304
154,186
154,244
154,274
154,221
154,487
154,410
154,280
154,139
154,375
154,449
154,180
154,499
154,255
154,211
154,373
154,424
154,353
154,208
154,496
154,145
154,179
154,360
154,401
154,88
154,282
154,359
154,328
154,74
154,358
154,48
154,487
154,445
154,421
154,152
154,295
154,164
154,471
154,39
154,202
154,297
154,32
154,47
154,162
154,471
154,437
154,482
154,259
154,284
154,135
154,164
154,233
154,213
154,6
154,3
154,467
154,370
154,68
154,88
154,456
154,5
154,441
154,455
154,91
154,409
154,472
154,294
154,3
154,348
154,216
154,323
154,410
154,421
154,473
154,190
154,54
154,452
154,360
154,386
154,184
154,42
154,56
154,281
154,250
154,175
154,460
154,0
154,147
154,342
154,47
154,314
154,438
154,246
154,38
154,66
154,369
154,249
154,253
154,126
154,90
154,382
154,62
154,25
154,434
154,474
154,353
154,199
154,207
154,472
154,479
154,244
154,191
154,27
154,375
154,84
154,4
154,249
154,177
154,450
154,15
154,177
154,250
154,236
154,295
154,372
154,271
154,337
154,266
154,472
154,333
154,7
154,443
154,183
154,289
154,221
154,363
154,314
154,298
154,34
154,262
154,191
154,284
154,223
154,32
154,139
154,234
154,182
154,443
154,26
154,302
155,231
155,67
155,189
155,114
155,292
155,381
155,391
155,61
155,383
155,358
155,266
155,444
155,241
155,230
155,427
155,132
155,293
155,496
155,104
155,103
155,439
155,327
155,233
155,375
155,4
155,392
155,157
155,208
155,359
155,480
155,442
155,137
155,485
155,169
155,437
155,201
155,25
155,73
155,244
155,390
155,403
155,185
155,92
155,179
155,377
155,495
155,398
155,455
155,240
155,222
155,381
155,356
155,119
155,242
155,158
155,272
155,195
155,342
155,230
155,344
155,282
155,248
155,303
155,352
155,496
155,101
155,191
155,280
155,257
155,449
155,49
155,34
155,465
155,119
155,467
155,427
155,448
155,186
155,18
155,482
155,379
155,271
155,144
155,258
155,34
155,155
155,486
155,272
155,150
155,313
155,77
155,111
155,171
155,416
155,46
155,99
155,285
155,58
155,162
155,57
155,258
155,194
155,69
155,100
155,197
155,497
155,167
155,427
155,72
155,361
155,230
155,132
155,21
155,96
155,343
155,384
155,100
155,281
155,347
155,366
155,406
155,197
155,310
155,269
155,109
155,360
155,305
155,471
155,421
155,230
155,481
155,232
155,487
155,359
155,18
155,148
155,138
155,464
155,313
155,221
155,50
155,489
155,333
155,53
155,385
155,481
155,53
155,80
155,142
155,5
155,211
155,446
155,304
155,439
155,305
155,361
155,165
155,447
155,328
155,28
155,339
155,461
155,209
155,24
155,184
155,89
155,89
155,347
155,45
155,29
155,396
155,277
155,477
155,384
155,266
155,417
155,272
155,434
155,313
155,72
155,453
155,9
155,401
155,249
155,111
155,258
155,204
155,464
155,235
155,198
155,136
155,165
155,51
155,108
155,431
155,377
155,98
155,395
155,489
155,209
155,303
155,340
155,371
155,296
155,212
155,457
155,484
155,493
155,108
155,253
155,56
155,443
155,152
155,91
155,467
155,409
155,16
155,65
155,229
155,120
155,92
155,172
155,91
155,303
155,130
155,71
155,457
155,410
155,321
155,460
155,408
155,426
155,130
155,443
155,313
155,305
155,386
155,346
155,87
155,249
155,344
155,402
155,329
155,495
155,300
155,366
155,60
155,210
155,6
155,247
155,279
155,194
155,49
155,322
155,396
155,308
155,21
155,264
155,312
155,25
155,437
155,323
155,21
155,479
155,14
155,361
155,441
155,105
155,49
155,159
155,33
155,426
155,276
155,460
155,373
155,255
155,484
155,414
155,197
155,28
155,313
155,16
155,20
155,97
155,445
155,402
155,452
155,337
155,382
155,111
155,347
155,110
155,479
155,493
155,11
155,457
155,300
155,238
155,225
155,13
155,340
155,364
155,380
155,108
155,358
155,330
155,230
155,388
155,35
155,375
155,417
155,406
155,478
155,367
155,388
155,247
155,129
155,266
155,441
155,48
155,81
155,197
155,179
155,428
155,493
155,477
155,17
155,194
155,496
155,58
155,358
155,284
155,139
155,149
155,344
155,234
155,459
155,197
155,408
155,19
155,158
155,131
155,61
155,48
155,383
155,308
155,308
155,39
155,351
155,397
155,340
155,99
155,145
155,474
155,195
155,204
155,229
155,453
155,98
155,307
155,179
155,8
155,223
155,306
155,330
155,41
155,0
155,441
155,344
155,7
155,310
155,200
155,148
155,144
155,348
155,327
155,474
155,354
155,107
155,478
155,200
155,120
155,158
155,182
155,47
155,315
155,293
155,109
155,103
155,38
155,496
155,421
155,133
155,418
155,158
155,412
155,253
155,121
155,135
155,82
155,136
155,184
155,383
155,44
155,30
155,115
155,70
155,89
155,298
155,218
155,310
155,345
155,300
155,492
155,259
155,73
155,324
155,248
155,248
155,133
155,464
155,398
155,157
155,282
155,290
155,133
155,119
155,185
155,232
155,319
155,196
155,416
155,83
155,174
155,186
155,314
155,413
155,89
155,409
155,224
155,39
155,35
155,204
155,94
155,98
155,231
155,467
155,33
155,370
155,342
155,107
155,182
155,356
155,222
155,126
155,226
155,127
155,468
155,132
155,384
155,245
155,143
155,158
155,88
155,129
155,25
155,395
155,196
155,89
155,241
155,411
155,477
155,205
155,202
155,378
155,324
155,269
155,238
155,444
155,388
155,425
155,136
155,362
155,377
155,106
155,472
155,480
155,247
155,365
155,24
155,180
155,23
155,492
155,401
155,349
155,465
155,373
155,339
155,24
155,298
155,191
155,0
155,156
155,445
155,393
155,147
155,143
155,250
155,96
155,473
155,284
155,208
155,417
155,436
155,291
155,493
155,223
155,345
155,343
155,94
155,116
155,312
155,142
155,240
155,47
155,288
155,351
155,491
155,257
155,199
155,215
155,343
155,51
155,19
155,448
155,256
155,65
155,177
155,114
155,391
155,402
155,394
155,146
155,183
155,195
155,90
155,379
155,59
155,401
155,46
155,63
155,176
155,253
155,27
155,458
155,18
155,223
155,284
155,311
155,108
155,270
155,322
155,76
155,98
155,6
155,52
155,24
155,437
155,409
155,350
155,445
155,319
155,344
155,267
155,439
155,214
155,172
155,123
155,41
155,433
155,475
155,188
155,42
155,90
155,232
155,195
155,344
155,75
155,285
155,448
155,236
155,481
155,56
155,1
155,111
155,359
155,334
155,417
155,180
155,124
155,452
155,181
155,18
155,182
155,196
155,124
155,249
155,91
155,56
155,357
155,372
155,428
155,341
155,82
155,430
155,250
155,110
155,196
155,486
155,477
155,318
155,348
155,206
155,480
155,167
155,406
155,29
155,55
155,82
155,231
155,29
155,359
155,51
155,400
155,307
155,488
155,481
155,217
155,59
155,26
155,476
155,440
155,132
155,214
155,240
155,322
155,4
155,36
155,33
155,214
155,51
155,436
155,461
155,308
155,382
155,146
155,94
155,391
155,167
155,6
155,99
155,477
155,426
155,62
155,213
155,395
155,320
155,6
155,193
155,155
155,348
155,481
155,5
155,490
155,70
155,168
155,112
155,282
155,48
155,379
155,487
155,323
155,185
155,123
155,200
155,391
155,445
155,351
155,409
155,384
155,499
155,27
155,492
155,45
155,166
155,95
155,178
155,491
155,164
155,259
155,159
155,200
155,160
155,109
155,218
155,401
155,310
155,58
155,303
155,484
155,428
155,314
155,146
155,55
155,146
155,343
155,193
155,494
155,139
155,232
155,120
155,75
155,146
155,375
155,125
155,227
155,334
155,195
155,311
155,257
155,10
155,7
155,240
155,341
155,230
155,18
155,339
155,469
155,456
155,71
155,332
155,379
155,103
155,298
155,294
155,384
155,495
155,311
155,63
155,261
155,155
155,211
155,247
155,439
155,313
155,350
155,211
155,474
155,166
155,290
155,409
155,51
155,13
155,342
155,78
155,154
155,102
155,292
155,97
155,256
155,338
155,401
155,54
155,279
155,106
155,46
155,55
155,318
155,261
155,228
155,489
155,97
155,484
155,64
155,59
155,207
155,33
155,56
155,208
155,222
155,340
155,397
155,339
155,106
